2022-11-10 12:05:05 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 244 flow
2022-11-10 12:05:05 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 244 flow
2022-11-10 12:05:14 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    Timeout current has 250 flow
2022-11-10 12:05:43 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 254 flow
2022-11-10 12:06:59 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 265 flow
2022-11-10 12:06:59 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 265 flow
2022-11-10 12:07:18 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 266 flow
2022-11-10 12:07:18 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 266 flow
2022-11-10 12:07:18 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 266 flow
2022-11-10 12:07:19 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 266 flow
2022-11-10 12:07:19 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 266 flow
2022-11-10 12:07:19 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 267 flow
2022-11-10 12:08:08 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 280 flow
2022-11-10 12:08:08 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 280 flow
2022-11-10 12:08:15 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 281 flow
2022-11-10 12:08:15 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 281 flow
2022-11-10 12:09:07 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 302 flow
2022-11-10 12:09:07 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 301 flow
2022-11-10 12:09:07 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 300 flow
